"filename","base_filename","site","start","end","samples","sr","duration","interval","true_length","true_sr"
"data/2019 BAR recordings/NNK Kamahi nests/NNK24/NNK24_20191214_STUDY [-39.1102 176.8158]/NNK24_20191214_130013_SunriseToSunset [-39.1102 176.8158].wav","NNK24_20191214_130013_SunriseToSunset [-39.1102 176.8158].wav","NNK24",2019-12-14 13:00:13,2019-12-14 14:59:53,316680214,44100,7180.95723356009,2019-12-14 13:00:13 NZDT--2019-12-14 14:59:53 NZDT,7199,43989.4727045423
"data/2019 BAR recordings/NNK Kamahi nests/NNK24/NNK24_20191214_STUDY [-39.1102 176.8158]/NNK24_20191214_150013_SunriseToSunset [-39.1102 176.8158].wav","NNK24_20191214_150013_SunriseToSunset [-39.1102 176.8158].wav","NNK24",2019-12-14 15:00:13,2019-12-14 16:59:52,316637206,44100,7179.98199546485,2019-12-14 15:00:13 NZDT--2019-12-14 16:59:52 NZDT,7198,43989.6090580717
"data/2019 BAR recordings/NNK Kamahi nests/NNK24/NNK24_20191214_STUDY [-39.1102 176.8158]/NNK24_20191214_170013_SunriseToSunset [-39.1102 176.8158].wav","NNK24_20191214_170013_SunriseToSunset [-39.1102 176.8158].wav","NNK24",2019-12-14 17:00:13,2019-12-14 18:59:52,316637206,44100,7179.98199546485,2019-12-14 17:00:13 NZDT--2019-12-14 18:59:52 NZDT,7198,43989.6090580717
"data/2019 BAR recordings/NNK Kamahi nests/NNK24/NNK24_20191214_STUDY [-39.1102 176.8158]/NNK24_20191214_190013_SunriseToSunset [-39.1102 176.8158].wav","NNK24_20191214_190013_SunriseToSunset [-39.1102 176.8158].wav","NNK24",2019-12-14 19:00:13,2019-12-14 20:59:53,316680214,44100,7180.95723356009,2019-12-14 19:00:13 NZDT--2019-12-14 20:59:53 NZDT,7199,43989.4727045423
"data/2019 BAR recordings/NNK Kamahi nests/NNK24/NNK24_20191215_STUDY [-39.1055 176.8169]/NNK24_20191215_173713_SunriseToSunset [-39.1055 176.8169].wav","NNK24_20191215_173713_SunriseToSunset [-39.1055 176.8169].wav","NNK24",2019-12-15 17:37:13,2019-12-15 18:39:54,165877782,44100,3761.40095238095,2019-12-15 17:37:13 NZDT--2019-12-15 18:39:54 NZDT,3762,44092.9776714514
"data/2019 BAR recordings/NNK Kamahi nests/NNK24/NNK24_20191215_STUDY [-39.1055 176.8169]/NNK24_20191215_184000_SunriseToSunset [-39.1055 176.8169].wav","NNK24_20191215_184000_SunriseToSunset [-39.1055 176.8169].wav","NNK24",2019-12-15 18:40:00,2019-12-15 20:39:54,317298710,44100,7194.9820861678,2019-12-15 18:40:00 NZDT--2019-12-15 20:39:54 NZDT,7196,44093.7618121178
"data/2019 BAR recordings/NNK Kamahi nests/NNK24/NNK24_20191215_STUDY [-39.1055 176.8169]/NNK24_20191215_204000_SunriseToSunset [-39.1055 176.8169].wav","NNK24_20191215_204000_SunriseToSunset [-39.1055 176.8169].wav","NNK24",2019-12-15 20:40:00,2019-12-15 22:39:54,317298710,44100,7194.9820861678,2019-12-15 20:40:00 NZDT--2019-12-15 22:39:54 NZDT,7196,44093.7618121178
"data/2019 BAR recordings/NNK Kamahi nests/NNK24/NNK24_20191215_STUDY [-39.1055 176.8169]/NNK24_20191215_224000_SunriseToSunset [-39.1055 176.8169].wav","NNK24_20191215_224000_SunriseToSunset [-39.1055 176.8169].wav","NNK24",2019-12-15 22:40:00,2019-12-16 00:39:54,317298710,44100,7194.9820861678,2019-12-15 22:40:00 NZDT--2019-12-16 00:39:54 NZDT,7196,44093.7618121178
"data/2019 BAR recordings/NNK Kamahi nests/NNK24/NNK24_20191215_STUDY [-39.1099 176.8122]/NNK24_20191215_093313_SunriseToSunset [-39.1099 176.8122].wav","NNK24_20191215_093313_SunriseToSunset [-39.1099 176.8122].wav","NNK24",2019-12-15 09:33:13,2019-12-15 10:39:53,176443414,44100,4000.98444444444,2019-12-15 09:33:13 NZDT--2019-12-15 10:39:53 NZDT,4001,44099.8285428643
"data/2019 BAR recordings/NNK Kamahi nests/NNK24/NNK24_20191215_STUDY [-39.1099 176.8122]/NNK24_20191215_104000_SunriseToSunset [-39.1099 176.8122].wav","NNK24_20191215_104000_SunriseToSunset [-39.1099 176.8122].wav","NNK24",2019-12-15 10:40:00,2019-12-15 12:39:54,317298710,44100,7194.9820861678,2019-12-15 10:40:00 NZDT--2019-12-15 12:39:54 NZDT,7196,44093.7618121178
"data/2019 BAR recordings/NNK Kamahi nests/NNK24/NNK24_20191215_STUDY [-39.1099 176.8122]/NNK24_20191215_124000_SunriseToSunset [-39.1099 176.8122].wav","NNK24_20191215_124000_SunriseToSunset [-39.1099 176.8122].wav","NNK24",2019-12-15 12:40:00,2019-12-15 12:40:00,22,44100,0.000498866213151927,2019-12-15 12:40:00 NZDT--2019-12-15 12:40:00 NZDT,NA,NA
"data/2019 BAR recordings/NNK Kamahi nests/NNK24/NNK24_20191216_STUDY [-39.1055 176.8169]/NNK24_20191216_044100_SunriseToSunset [-39.1055 176.8169].wav","NNK24_20191216_044100_SunriseToSunset [-39.1055 176.8169].wav","NNK24",2019-12-16 04:41:00,2019-12-16 06:40:54,317298710,44100,7194.9820861678,2019-12-16 04:41:00 NZDT--2019-12-16 06:40:54 NZDT,7196,44093.7618121178
"data/2019 BAR recordings/NNK Kamahi nests/NNK24/NNK24_20191216_STUDY [-39.1055 176.8169]/NNK24_20191216_064100_SunriseToSunset [-39.1055 176.8169].wav","NNK24_20191216_064100_SunriseToSunset [-39.1055 176.8169].wav","NNK24",2019-12-16 06:41:00,2019-12-16 08:40:54,317298710,44100,7194.9820861678,2019-12-16 06:41:00 NZDT--2019-12-16 08:40:54 NZDT,7196,44093.7618121178
"data/2019 BAR recordings/NNK Kamahi nests/NNK24/NNK24_20191216_STUDY [-39.1055 176.8169]/NNK24_20191216_084100_SunriseToSunset [-39.1055 176.8169].wav","NNK24_20191216_084100_SunriseToSunset [-39.1055 176.8169].wav","NNK24",2019-12-16 08:41:00,2019-12-16 10:40:54,317298710,44100,7194.9820861678,2019-12-16 08:41:00 NZDT--2019-12-16 10:40:54 NZDT,7196,44093.7618121178
"data/2019 BAR recordings/NNK Kamahi nests/NNK24/NNK24_20191216_STUDY [-39.1055 176.8169]/NNK24_20191216_104100_SunriseToSunset [-39.1055 176.8169].wav","NNK24_20191216_104100_SunriseToSunset [-39.1055 176.8169].wav","NNK24",2019-12-16 10:41:00,2019-12-16 12:40:54,317298710,44100,7194.9820861678,2019-12-16 10:41:00 NZDT--2019-12-16 12:40:54 NZDT,7196,44093.7618121178
"data/2019 BAR recordings/NNK Kamahi nests/NNK24/NNK24_20191216_STUDY [-39.1055 176.8169]/NNK24_20191216_124100_SunriseToSunset [-39.1055 176.8169].wav","NNK24_20191216_124100_SunriseToSunset [-39.1055 176.8169].wav","NNK24",2019-12-16 12:41:00,2019-12-16 14:40:54,317298710,44100,7194.9820861678,2019-12-16 12:41:00 NZDT--2019-12-16 14:40:54 NZDT,7196,44093.7618121178
"data/2019 BAR recordings/NNK Kamahi nests/NNK24/NNK24_20191216_STUDY [-39.1055 176.8169]/NNK24_20191216_144100_SunriseToSunset [-39.1055 176.8169].wav","NNK24_20191216_144100_SunriseToSunset [-39.1055 176.8169].wav","NNK24",2019-12-16 14:41:00,2019-12-16 14:56:59,42297366,44100,959.123945578231,2019-12-16 14:41:00 NZDT--2019-12-16 14:56:59 NZDT,960,44059.75625
"data/2019 BAR recordings/NNK Kamahi nests/NNK26/NN26(2)_20191207_STUDY [-39.1111 176.8194]/NNS1_20191207_133108_SunriseToSunset [-39.1111 176.8194].wav","NNS1_20191207_133108_SunriseToSunset [-39.1111 176.8194].wav","NNK26",2019-12-07 13:31:08,2019-12-07 14:39:53,181954582,44100,4125.95424036281,2019-12-07 13:31:08 NZDT--2019-12-07 14:39:53 NZDT,4151,43833.9152011563
"data/2019 BAR recordings/NNK Kamahi nests/NNK26/NNK26_20191207_STUDY [-39.1111 176.8194]/NNK26_20191207_144021_SunriseToSunset [-39.1111 176.8194].wav","NNK26_20191207_144021_SunriseToSunset [-39.1111 176.8194].wav","NNK26",2019-12-07 14:40:21,2019-12-07 16:39:51,316239894,44100,7170.97265306122,2019-12-07 14:40:21 NZDT--2019-12-07 16:39:51 NZDT,7217,43818.7465705972
"data/2019 BAR recordings/NNK Kamahi nests/NNK26/NNK26_20191207_STUDY [-39.1111 176.8194]/NNK26_20191207_164042_SunriseToSunset [-39.1111 176.8194].wav","NNK26_20191207_164042_SunriseToSunset [-39.1111 176.8194].wav","NNK26",2019-12-07 16:40:42,2019-12-07 18:39:52,315357206,44100,7150.95705215419,2019-12-07 16:40:42 NZDT--2019-12-07 18:39:52 NZDT,7194,43836.1420628301
"data/2019 BAR recordings/NNK Kamahi nests/NNK26/NNK26_20191207_STUDY [-39.1111 176.8194]/NNK26_20191207_184038_SunriseToSunset [-39.1111 176.8194].wav","NNK26_20191207_184038_SunriseToSunset [-39.1111 176.8194].wav","NNK26",2019-12-07 18:40:38,2019-12-07 20:39:51,315490326,44100,7153.9756462585,2019-12-07 18:40:38 NZDT--2019-12-07 20:39:51 NZDT,7200,43818.1008333333
"data/2019 BAR recordings/NNK Kamahi nests/NNK26/NNK26_20191207_STUDY [-39.1111 176.8194]/NNK26_20191207_204041_SunriseToSunset [-39.1111 176.8194].wav","NNK26_20191207_204041_SunriseToSunset [-39.1111 176.8194].wav","NNK26",2019-12-07 20:40:41,2019-12-07 22:39:52,315402262,44100,7151.97873015873,2019-12-07 20:40:41 NZDT--2019-12-07 22:39:52 NZDT,7197,43824.1297762957
"data/2019 BAR recordings/NNK Kamahi nests/NNK26/NNK26_20191207_STUDY [-39.1111 176.8194]/NNK26_20191207_224040_SunriseToSunset [-39.1111 176.8194].wav","NNK26_20191207_224040_SunriseToSunset [-39.1111 176.8194].wav","NNK26",2019-12-07 22:40:40,2019-12-08 00:39:50,315357206,44100,7150.95705215419,2019-12-07 22:40:40 NZDT--2019-12-08 00:39:50 NZDT,7194,43836.1420628301
"data/2019 BAR recordings/NNK Kamahi nests/NNK26/NNK26_20191208_STUDY [-39.1111 176.8194]/NNK26_20191208_043900_SunriseToSunset [-39.1111 176.8194].wav","NNK26_20191208_043900_SunriseToSunset [-39.1111 176.8194].wav","NNK26",2019-12-08 04:39:00,2019-12-08 06:38:53,317253654,44100,7193.96040816327,2019-12-08 04:39:00 NZDT--2019-12-08 06:38:53 NZDT,7239,43825.618731869
"data/2019 BAR recordings/NNK Kamahi nests/NNK26/NNK26_20191208_STUDY [-39.1111 176.8194]/NNK26_20191208_063940_SunriseToSunset [-39.1111 176.8194].wav","NNK26_20191208_063940_SunriseToSunset [-39.1111 176.8194].wav","NNK26",2019-12-08 06:39:40,2019-12-08 08:38:53,315447318,44100,7153.00040816327,2019-12-08 06:39:40 NZDT--2019-12-08 08:38:53 NZDT,7197,43830.3901625677
"data/2019 BAR recordings/NNK Kamahi nests/NNK26/NNK26_20191208_STUDY [-39.1111 176.8194]/NNK26_20191208_083939_SunriseToSunset [-39.1111 176.8194].wav","NNK26_20191208_083939_SunriseToSunset [-39.1111 176.8194].wav","NNK26",2019-12-08 08:39:39,2019-12-08 10:38:52,315490326,44100,7153.9756462585,2019-12-08 08:39:39 NZDT--2019-12-08 10:38:52 NZDT,7201,43812.0158311346
"data/2019 BAR recordings/NNK Kamahi nests/NNK26/NNK26_20191208_STUDY [-39.1111 176.8194]/NNK26_20191208_103942_SunriseToSunset [-39.1111 176.8194].wav","NNK26_20191208_103942_SunriseToSunset [-39.1111 176.8194].wav","NNK26",2019-12-08 10:39:42,2019-12-08 12:38:50,315269142,44100,7148.96013605442,2019-12-08 10:39:42 NZDT--2019-12-08 12:38:50 NZDT,7195,43817.8098679639
"data/2019 BAR recordings/NNK Kamahi nests/NNK26/NNK26_20191208_STUDY [-39.1111 176.8194]/NNK26_20191208_123941_SunriseToSunset [-39.1111 176.8194].wav","NNK26_20191208_123941_SunriseToSunset [-39.1111 176.8194].wav","NNK26",2019-12-08 12:39:41,2019-12-08 14:38:51,315357206,44100,7150.95705215419,2019-12-08 12:39:41 NZDT--2019-12-08 14:38:51 NZDT,7195,43830.0494788047
"data/2019 BAR recordings/NNK Kamahi nests/NNK26/NNK26_20191208_STUDY [-39.1111 176.8194]/NNK26_20191208_143939_SunriseToSunset [-39.1111 176.8194].wav","NNK26_20191208_143939_SunriseToSunset [-39.1111 176.8194].wav","NNK26",2019-12-08 14:39:39,2019-12-08 16:38:52,315490326,44100,7153.9756462585,2019-12-08 14:39:39 NZDT--2019-12-08 16:38:52 NZDT,7199,43824.1875260453
"data/2019 BAR recordings/NNK Kamahi nests/NNK26/NNK26_20191208_STUDY [-39.1111 176.8194]/NNK26_20191208_163940_SunriseToSunset [-39.1111 176.8194].wav","NNK26_20191208_163940_SunriseToSunset [-39.1111 176.8194].wav","NNK26",2019-12-08 16:39:40,2019-12-08 18:38:53,315447318,44100,7153.00040816327,2019-12-08 16:39:40 NZDT--2019-12-08 18:38:53 NZDT,7199,43818.2133629671
"data/2019 BAR recordings/NNK Kamahi nests/NNK26/NNK26_20191208_STUDY [-39.1111 176.8194]/NNK26_20191208_183941_SunriseToSunset [-39.1111 176.8194].wav","NNK26_20191208_183941_SunriseToSunset [-39.1111 176.8194].wav","NNK26",2019-12-08 18:39:41,2019-12-08 20:38:52,315402262,44100,7151.97873015873,2019-12-08 18:39:41 NZDT--2019-12-08 20:38:52 NZDT,7197,43824.1297762957
"data/2019 BAR recordings/NNK Kamahi nests/NNK26/NNK26_20191208_STUDY [-39.1111 176.8194]/NNK26_20191208_203940_SunriseToSunset [-39.1111 176.8194].wav","NNK26_20191208_203940_SunriseToSunset [-39.1111 176.8194].wav","NNK26",2019-12-08 20:39:40,2019-12-08 22:38:53,315447318,44100,7153.00040816327,2019-12-08 20:39:40 NZDT--2019-12-08 22:38:53 NZDT,7196,43836.4811006115
"data/2019 BAR recordings/NNK Kamahi nests/NNK26/NNK26_20191208_STUDY [-39.1111 176.8194]/NNK26_20191208_223938_SunriseToSunset [-39.1111 176.8194].wav","NNK26_20191208_223938_SunriseToSunset [-39.1111 176.8194].wav","NNK26",2019-12-08 22:39:38,2019-12-09 00:38:52,315535382,44100,7154.99732426304,2019-12-08 22:39:38 NZDT--2019-12-09 00:38:52 NZDT,7198,43836.5354265074
"data/2019 BAR recordings/NNK Kamahi nests/NNK26/NNK26_20191209_STUDY [-39.1111 176.8194]/NNK26_20191209_043900_SunriseToSunset [-39.1111 176.8194].wav","NNK26_20191209_043900_SunriseToSunset [-39.1111 176.8194].wav","NNK26",2019-12-09 04:39:00,2019-12-09 06:38:54,317298710,44100,7194.9820861678,2019-12-09 04:39:00 NZDT--2019-12-09 06:38:54 NZDT,7241,43819.7362242784
"data/2019 BAR recordings/NNK Kamahi nests/NNK26/NNK26_20191209_STUDY [-39.1111 176.8194]/NNK26_20191209_063942_SunriseToSunset [-39.1111 176.8194].wav","NNK26_20191209_063942_SunriseToSunset [-39.1111 176.8194].wav","NNK26",2019-12-09 06:39:42,2019-12-09 08:38:52,315357206,44100,7150.95705215419,2019-12-09 06:39:42 NZDT--2019-12-09 08:38:52 NZDT,7196,43823.9585881045
"data/2019 BAR recordings/NNK Kamahi nests/NNK26/NNK26_20191209_STUDY [-39.1111 176.8194]/NNK26_20191209_083941_SunriseToSunset [-39.1111 176.8194].wav","NNK26_20191209_083941_SunriseToSunset [-39.1111 176.8194].wav","NNK26",2019-12-09 08:39:41,2019-12-09 10:38:52,315402262,44100,7151.97873015873,2019-12-09 08:39:41 NZDT--2019-12-09 10:38:52 NZDT,7197,43824.1297762957
"data/2019 BAR recordings/NNK Kamahi nests/NNK26/NNK26_20191209_STUDY [-39.1111 176.8194]/NNK26_20191209_103940_SunriseToSunset [-39.1111 176.8194].wav","NNK26_20191209_103940_SunriseToSunset [-39.1111 176.8194].wav","NNK26",2019-12-09 10:39:40,2019-12-09 12:38:53,315447318,44100,7153.00040816327,2019-12-09 10:39:40 NZDT--2019-12-09 12:38:53 NZDT,7199,43818.2133629671
"data/2019 BAR recordings/NNK Kamahi nests/NNK26/NNK26_20191209_STUDY [-39.1111 176.8194]/NNK26_20191209_123941_SunriseToSunset [-39.1111 176.8194].wav","NNK26_20191209_123941_SunriseToSunset [-39.1111 176.8194].wav","NNK26",2019-12-09 12:39:41,2019-12-09 14:38:52,315402262,44100,7151.97873015873,2019-12-09 12:39:41 NZDT--2019-12-09 14:38:52 NZDT,7196,43830.219844358
"data/2019 BAR recordings/NNK Kamahi nests/NNK26/NNK26_20191209_STUDY [-39.1111 176.8194]/NNK26_20191209_143940_SunriseToSunset [-39.1111 176.8194].wav","NNK26_20191209_143940_SunriseToSunset [-39.1111 176.8194].wav","NNK26",2019-12-09 14:39:40,2019-12-09 16:38:53,315447318,44100,7153.00040816327,2019-12-09 14:39:40 NZDT--2019-12-09 16:38:53 NZDT,7199,43818.2133629671
"data/2019 BAR recordings/NNK Kamahi nests/NNK26/NNK26_20191209_STUDY [-39.1111 176.8194]/NNK26_20191209_163941_SunriseToSunset [-39.1111 176.8194].wav","NNK26_20191209_163941_SunriseToSunset [-39.1111 176.8194].wav","NNK26",2019-12-09 16:39:41,2019-12-09 18:38:49,315269142,44100,7148.96013605442,2019-12-09 16:39:41 NZDT--2019-12-09 18:38:49 NZDT,7195,43817.8098679639
"data/2019 BAR recordings/NNK Kamahi nests/NNK26/NNK26_20191209_STUDY [-39.1111 176.8194]/NNK26_20191209_183941_SunriseToSunset [-39.1111 176.8194].wav","NNK26_20191209_183941_SunriseToSunset [-39.1111 176.8194].wav","NNK26",2019-12-09 18:39:41,2019-12-09 20:38:50,315314198,44100,7149.98181405896,2019-12-09 18:39:41 NZDT--2019-12-09 20:38:50 NZDT,7196,43817.981934408
"data/2019 BAR recordings/NNK Kamahi nests/NNK26/NNK26_20191209_STUDY [-39.1111 176.8194]/NNK26_20191209_203941_SunriseToSunset [-39.1111 176.8194].wav","NNK26_20191209_203941_SunriseToSunset [-39.1111 176.8194].wav","NNK26",2019-12-09 20:39:41,2019-12-09 22:38:51,315357206,44100,7150.95705215419,2019-12-09 20:39:41 NZDT--2019-12-09 22:38:51 NZDT,7196,43823.9585881045
"data/2019 BAR recordings/NNK Kamahi nests/NNK26/NNK26_20191209_STUDY [-39.1111 176.8194]/NNK26_20191209_223942_SunriseToSunset [-39.1111 176.8194].wav","NNK26_20191209_223942_SunriseToSunset [-39.1111 176.8194].wav","NNK26",2019-12-09 22:39:42,2019-12-10 00:38:52,315357206,44100,7150.95705215419,2019-12-09 22:39:42 NZDT--2019-12-10 00:38:52 NZDT,7198,43811.7818838566
"data/2019 BAR recordings/NNK Kamahi nests/NNK26/NNK26_20191210_STUDY [-39.1111 176.8194]/NNK26_20191210_044000_SunriseToSunset [-39.1111 176.8194].wav","NNK26_20191210_044000_SunriseToSunset [-39.1111 176.8194].wav","NNK26",2019-12-10 04:40:00,2019-12-10 06:39:54,317298710,44100,7194.9820861678,2019-12-10 04:40:00 NZDT--2019-12-10 06:39:54 NZDT,7242,43813.6854460094
"data/2019 BAR recordings/NNK Kamahi nests/NNK26/NNK26_20191210_STUDY [-39.1111 176.8194]/NNK26_20191210_064042_SunriseToSunset [-39.1111 176.8194].wav","NNK26_20191210_064042_SunriseToSunset [-39.1111 176.8194].wav","NNK26",2019-12-10 06:40:42,2019-12-10 08:39:51,315314198,44100,7149.98181405896,2019-12-10 06:40:42 NZDT--2019-12-10 08:39:51 NZDT,7194,43830.1637475674
"data/2019 BAR recordings/NNK Kamahi nests/NNK26/NNK26_20191210_STUDY [-39.1111 176.8194]/NNK26_20191210_084039_SunriseToSunset [-39.1111 176.8194].wav","NNK26_20191210_084039_SunriseToSunset [-39.1111 176.8194].wav","NNK26",2019-12-10 08:40:39,2019-12-10 10:39:52,315490326,44100,7153.9756462585,2019-12-10 08:40:39 NZDT--2019-12-10 10:39:52 NZDT,7200,43818.1008333333
"data/2019 BAR recordings/NNK Kamahi nests/NNK26/NNK26_20191210_STUDY [-39.1111 176.8194]/NNK26_20191210_104041_SunriseToSunset [-39.1111 176.8194].wav","NNK26_20191210_104041_SunriseToSunset [-39.1111 176.8194].wav","NNK26",2019-12-10 10:40:41,2019-12-10 12:39:52,315402262,44100,7151.97873015873,2019-12-10 10:40:41 NZDT--2019-12-10 12:39:52 NZDT,7199,43811.9547159328
"data/2019 BAR recordings/NNK Kamahi nests/NNK26/NNK26_20191210_STUDY [-39.1111 176.8194]/NNK26_20191210_124042_SunriseToSunset [-39.1111 176.8194].wav","NNK26_20191210_124042_SunriseToSunset [-39.1111 176.8194].wav","NNK26",2019-12-10 12:40:42,2019-12-10 14:39:52,315357206,44100,7150.95705215419,2019-12-10 12:40:42 NZDT--2019-12-10 14:39:52 NZDT,7195,43830.0494788047
"data/2019 BAR recordings/NNK Kamahi nests/NNK26/NNK26_20191210_STUDY [-39.1111 176.8194]/NNK26_20191210_144039_SunriseToSunset [-39.1111 176.8194].wav","NNK26_20191210_144039_SunriseToSunset [-39.1111 176.8194].wav","NNK26",2019-12-10 14:40:39,2019-12-10 16:39:52,315490326,44100,7153.9756462585,2019-12-10 14:40:39 NZDT--2019-12-10 16:39:52 NZDT,7197,43836.3659858274
"data/2019 BAR recordings/NNK Kamahi nests/NNK26/NNK26_20191210_STUDY [-39.1111 176.8194]/NNK26_20191210_164039_SunriseToSunset [-39.1111 176.8194].wav","NNK26_20191210_164039_SunriseToSunset [-39.1111 176.8194].wav","NNK26",2019-12-10 16:40:39,2019-12-10 18:39:52,315490326,44100,7153.9756462585,2019-12-10 16:40:39 NZDT--2019-12-10 18:39:52 NZDT,7199,43824.1875260453
"data/2019 BAR recordings/NNK Kamahi nests/NNK26/NNK26_20191210_STUDY [-39.1111 176.8194]/NNK26_20191210_184040_SunriseToSunset [-39.1111 176.8194].wav","NNK26_20191210_184040_SunriseToSunset [-39.1111 176.8194].wav","NNK26",2019-12-10 18:40:40,2019-12-10 20:39:53,315447318,44100,7153.00040816327,2019-12-10 18:40:40 NZDT--2019-12-10 20:39:53 NZDT,7196,43836.4811006115
"data/2019 BAR recordings/NNK Kamahi nests/NNK26/NNK26_20191210_STUDY [-39.1111 176.8194]/NNK26_20191210_204039_SunriseToSunset [-39.1111 176.8194].wav","NNK26_20191210_204039_SunriseToSunset [-39.1111 176.8194].wav","NNK26",2019-12-10 20:40:39,2019-12-10 22:39:52,315490326,44100,7153.9756462585,2019-12-10 20:40:39 NZDT--2019-12-10 22:39:52 NZDT,7198,43830.275909975
"data/2019 BAR recordings/NNK Kamahi nests/NNK26/NNK26_20191210_STUDY [-39.1111 176.8194]/NNK26_20191210_224039_SunriseToSunset [-39.1111 176.8194].wav","NNK26_20191210_224039_SunriseToSunset [-39.1111 176.8194].wav","NNK26",2019-12-10 22:40:39,2019-12-11 00:39:50,315402262,44100,7151.97873015873,2019-12-10 22:40:39 NZDT--2019-12-11 00:39:50 NZDT,7196,43830.219844358
"data/2019 BAR recordings/NNK Kamahi nests/NNK26/NNK26_20191211_STUDY [-39.1111 176.8194]/NNK26_20191211_044000_SunriseToSunset [-39.1111 176.8194].wav","NNK26_20191211_044000_SunriseToSunset [-39.1111 176.8194].wav","NNK26",2019-12-11 04:40:00,2019-12-11 06:39:54,317298710,44100,7194.9820861678,2019-12-11 04:40:00 NZDT--2019-12-11 06:39:54 NZDT,7241,43819.7362242784
"data/2019 BAR recordings/NNK Kamahi nests/NNK26/NNK26_20191211_STUDY [-39.1111 176.8194]/NNK26_20191211_064041_SunriseToSunset [-39.1111 176.8194].wav","NNK26_20191211_064041_SunriseToSunset [-39.1111 176.8194].wav","NNK26",2019-12-11 06:40:41,2019-12-11 08:39:52,315402262,44100,7151.97873015873,2019-12-11 06:40:41 NZDT--2019-12-11 08:39:52 NZDT,7197,43824.1297762957
"data/2019 BAR recordings/NNK Kamahi nests/NNK26/NNK26_20191211_STUDY [-39.1111 176.8194]/NNK26_20191211_084041_SunriseToSunset [-39.1111 176.8194].wav","NNK26_20191211_084041_SunriseToSunset [-39.1111 176.8194].wav","NNK26",2019-12-11 08:40:41,2019-12-11 10:39:52,315402262,44100,7151.97873015873,2019-12-11 08:40:41 NZDT--2019-12-11 10:39:52 NZDT,7198,43818.041400389
"data/2019 BAR recordings/NNK Kamahi nests/NNK26/NNK26_20191211_STUDY [-39.1111 176.8194]/NNK26_20191211_104041_SunriseToSunset [-39.1111 176.8194].wav","NNK26_20191211_104041_SunriseToSunset [-39.1111 176.8194].wav","NNK26",2019-12-11 10:40:41,2019-12-11 11:46:16,173541398,44100,3935.17909297052,2019-12-11 10:40:41 NZDT--2019-12-11 11:46:16 NZDT,3961,43812.5215854582
"data/2019 BAR recordings/NNK Kamahi nests/NNK26/NNK26_20191211_STUDY [-39.1199 176.8136]/NNK26_20191211_115144_SunriseToSunset [-39.1199 176.8136].wav","NNK26_20191211_115144_SunriseToSunset [-39.1199 176.8136].wav","NNK26",2019-12-11 11:51:44,2019-12-11 12:39:53,127447062,44100,2889.95605442177,2019-12-11 11:51:44 NZDT--2019-12-11 12:39:53 NZDT,2907,43841.4385964912
"data/2019 BAR recordings/NNK Kamahi nests/NNK26/NNK26_20191211_STUDY [-39.1199 176.8136]/NNK26_20191211_124012_SunriseToSunset [-39.1199 176.8136].wav","NNK26_20191211_124012_SunriseToSunset [-39.1199 176.8136].wav","NNK26",2019-12-11 12:40:12,2019-12-11 14:39:45,316373014,44100,7173.99124716553,2019-12-11 12:40:12 NZDT--2019-12-11 14:39:45 NZDT,7218,43831.1185924079
"data/2019 BAR recordings/NNK Kamahi nests/NNK26/NNK26_20191211_STUDY [-39.1199 176.8136]/NNK26_20191211_144039_SunriseToSunset [-39.1199 176.8136].wav","NNK26_20191211_144039_SunriseToSunset [-39.1199 176.8136].wav","NNK26",2019-12-11 14:40:39,2019-12-11 16:39:50,315402262,44100,7151.97873015873,2019-12-11 14:40:39 NZDT--2019-12-11 16:39:50 NZDT,7195,43836.3116052814
"data/2019 BAR recordings/NNK Kamahi nests/NNK26/NNK26_20191211_STUDY [-39.1199 176.8136]/NNK26_20191211_164038_SunriseToSunset [-39.1199 176.8136].wav","NNK26_20191211_164038_SunriseToSunset [-39.1199 176.8136].wav","NNK26",2019-12-11 16:40:38,2019-12-11 18:39:51,315447318,44100,7153.00040816327,2019-12-11 16:40:38 NZDT--2019-12-11 18:39:51 NZDT,7197,43830.3901625677
"data/2019 BAR recordings/NNK Kamahi nests/NNK26/NNK26_20191211_STUDY [-39.1199 176.8136]/NNK26_20191211_184039_SunriseToSunset [-39.1199 176.8136].wav","NNK26_20191211_184039_SunriseToSunset [-39.1199 176.8136].wav","NNK26",2019-12-11 18:40:39,2019-12-11 20:39:52,315447318,44100,7153.00040816327,2019-12-11 18:40:39 NZDT--2019-12-11 20:39:52 NZDT,7197,43830.3901625677
"data/2019 BAR recordings/NNK Kamahi nests/NNK26/NNK26_20191211_STUDY [-39.1199 176.8136]/NNK26_20191211_204040_SunriseToSunset [-39.1199 176.8136].wav","NNK26_20191211_204040_SunriseToSunset [-39.1199 176.8136].wav","NNK26",2019-12-11 20:40:40,2019-12-11 22:39:50,315357206,44100,7150.95705215419,2019-12-11 20:40:40 NZDT--2019-12-11 22:39:50 NZDT,7195,43830.0494788047
"data/2019 BAR recordings/NNK Kamahi nests/NNK26/NNK26_20191211_STUDY [-39.1199 176.8136]/NNK26_20191211_224039_SunriseToSunset [-39.1199 176.8136].wav","NNK26_20191211_224039_SunriseToSunset [-39.1199 176.8136].wav","NNK26",2019-12-11 22:40:39,2019-12-12 00:39:50,315402262,44100,7151.97873015873,2019-12-11 22:40:39 NZDT--2019-12-12 00:39:50 NZDT,7196,43830.219844358
